strategy_id,symbol,exchange,instrument_id,position_type,open_datetime,close_datetime,entry_price,exit_price,quantity,realized_pnl,fees,duration_seconds,return_pct,order_ids
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-05-31 14:00:00+00:00,2024-06-02 01:00:00+00:00,3775.67,3826.11,0.0,-662.78646381,37.68354381,126000.0,-1.3359218363893088,"BINANCE-1-647,BINANCE-1-648"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-06-03 14:00:00+00:00,2024-06-05 20:00:00+00:00,3771.12,3865.91,0.0,-1205.44808384,37.63528384,194400.0,-2.51357686841045,"BINANCE-1-649,BINANCE-1-650"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-06-07 13:00:00+00:00,2024-06-14 22:00:00+00:00,3817.28,3483.84,0.0,3970.53137817,35.08334183,637200.0,8.735015508424848,"BINANCE-1-651,BINANCE-1-652"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-06-18 02:00:00+00:00,2024-06-18 05:00:00+00:00,3427.53,3443.44,0.0,-260.45243809,38.36474809,10800.0,-0.464182662150292,"BINANCE-1-653,BINANCE-1-654"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2024-06-26 20:00:00+00:00,2024-06-27 01:00:00+00:00,3390.93,3378.92,0.0,-207.09613374,38.10342374,18000.0,-0.35418012167752755,"BINANCE-1-655,BINANCE-1-656"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2024-06-30 08:00:00+00:00,2024-07-01 03:00:00+00:00,3393.49,3497.27,0.0,1417.36245488,38.67094512,68400.0,3.0582085110019586,"BINANCE-1-657,BINANCE-1-658"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-07-04 02:00:00+00:00,2024-07-08 03:00:00+00:00,3227.43,2877.9,0.0,5196.25247183,36.56115817,349200.0,10.829979271432677,"BINANCE-1-659,BINANCE-1-660"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-07-08 15:00:00+00:00,2024-07-08 16:00:00+00:00,2968.22,2970.44,0.0,-78.83058945,40.74870945,3600.0,-0.07479229976214974,"BINANCE-1-661,BINANCE-1-662"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-07-11 15:00:00+00:00,2024-07-13 23:00:00+00:00,3116.66,3174.01,0.0,-977.25695884,41.07555884,201600.0,-1.8401108879377404,"BINANCE-1-663,BINANCE-1-664"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-07-14 00:00:00+00:00,2024-07-14 09:00:00+00:00,3185.69,3211.52,0.0,-449.02697823,40.47386823,32400.0,-0.8108133559762587,"BINANCE-1-665,BINANCE-1-666"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2024-07-14 22:00:00+00:00,2024-07-18 15:00:00+00:00,3244.64,3387.26,0.0,2163.8935304,41.0116696,320400.0,4.395556980127235,"BINANCE-1-667,BINANCE-1-668"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2024-07-20 18:00:00+00:00,2024-07-21 08:00:00+00:00,3529.3,3486.53,0.0,-661.76834064,40.747940639999996,50400.0,-1.2118550420763263,"BINANCE-1-669,BINANCE-1-670"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2024-07-21 17:00:00+00:00,2024-07-21 18:00:00+00:00,3467.18,3462.2,0.0,-113.83447812,40.70317812,3600.0,-0.14363257748372105,"BINANCE-1-671,BINANCE-1-672"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-07-27 16:00:00+00:00,2024-07-29 03:00:00+00:00,3270.86,3348.01,0.0,-1240.77207386,41.166723860000005,126000.0,-2.3587068844279413,"BINANCE-1-673,BINANCE-1-674"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-07-30 15:00:00+00:00,2024-07-31 14:00:00+00:00,3319.26,3319.88,0.0,-49.57705356,40.19335356,82800.0,-0.018678862156029652,"BINANCE-1-675,BINANCE-1-676"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-08-01 16:00:00+00:00,2024-08-01 21:00:00+00:00,3106.29,3175.0,0.0,-1151.31197114,40.614821140000004,18000.0,-2.21196346767365,"BINANCE-1-677,BINANCE-1-678"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-08-02 14:00:00+00:00,2024-08-24 17:00:00+00:00,3036.44,2781.79,0.0,4124.71930768,38.044242319999995,1911600.0,8.386465729604408,"BINANCE-1-679,BINANCE-1-680"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-08-26 00:00:00+00:00,2024-08-26 10:00:00+00:00,2752.15,2735.55,0.0,270.5964222,41.2345778,36000.0,0.6031647984303112,"BINANCE-1-681,BINANCE-1-682"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2024-08-27 11:00:00+00:00,2024-09-01 16:00:00+00:00,2625.59,2470.91,0.0,3013.4465188,40.2460412,450000.0,5.891247300606728,"BINANCE-1-683,BINANCE-1-684"
