trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-042,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-bfb2d1cd98567ce5-7261,MARKET,SELL,102.204,IOC,False,False,102.204,TAKER,109.27,0.0,['4.46713243 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6d721c7e-762d-41de-ba99-96e1b4332a17,1584388800000000000,1584388800000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-043,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-8b27f8652d419096-7525,MARKET,SELL,90.707,IOC,False,False,90.707,TAKER,126.1,0.0,['4.57526108 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,83dbcd8c-307e-4a8c-80c0-f021d44fa482,1584626400000000000,1584626400000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-044,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-75e96223299255f5-7534,MARKET,BUY,90.707,IOC,False,False,90.707,TAKER,135.2,0.0,['4.90543456 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b1916d7d-6bca-4eba-b87a-1d597a4f0c96,1584633600000000000,1584633600000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-045,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-608bc3af17a7bfff-7857,MARKET,BUY,89.396,IOC,False,False,89.396,TAKER,123.28,0.0,['4.40829555 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b3d9834c-b449-4445-83f3-14b9f53a2674,1584925200000000000,1584925200000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-046,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-7e1de38156a7e042-7862,MARKET,SELL,89.396,IOC,False,False,89.396,TAKER,124.13,0.0,['4.43869019 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,14378859-44ce-47f5-b4f7-3ab4fba8beba,1584928800000000000,1584928800000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-047,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-e6f794e3ce729672-8793,MARKET,BUY,83.999,IOC,False,False,83.999,TAKER,131.6,0.0,['4.42170736 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,148c7790-895a-4872-9419-aa27e1d9b2bd,1585774800000000000,1585774800000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-048,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-e089a4519eca0560-8882,MARKET,SELL,83.999,IOC,False,False,83.999,TAKER,140.87,0.0,['4.73317565 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e502bc9c-bb57-4ce6-beb5-cc5e64e6f2a8,1585854000000000000,1585854000000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-049,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-84a0cd23fc69263f-9243,MARKET,SELL,73.374,IOC,False,False,73.374,TAKER,155.9,0.0,['4.57560264 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d85511a3-3b93-4369-81e0-0547e03f683f,1586181600000000000,1586181600000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-050,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-1f7243e2b2a59fc6-9252,MARKET,BUY,73.374,IOC,False,False,73.374,TAKER,163.32,0.0,['4.79337667 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4a2385c4-bb07-4614-9d6a-ca5c1b2b04b7,1586188800000000000,1586188800000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-051,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-9098432bbd696264-10376,MARKET,BUY,60.859,IOC,False,False,60.859,TAKER,183.41,0.0,['4.46485968 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7722c334-e283-4fe0-8ed9-5b48d93cf3ce,1587214800000000000,1587214800000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-052,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-69e4dbdeadba3151-10393,MARKET,SELL,60.859,IOC,False,False,60.859,TAKER,182.43,0.0,['4.44100295 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,bf6313b2-bad6-4ff8-8241-771b2f41b257,1587229200000000000,1587229200000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-053,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-97f6f9f8f3ccd7b4-10865,MARKET,BUY,58.769,IOC,False,False,58.769,TAKER,189.35,0.0,['4.45116406 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,be53c3ff-e0e6-4625-bf04-317851a6cbbe,1587654000000000000,1587654000000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-054,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-d0f52bea7c71120a-10902,MARKET,SELL,58.769,IOC,False,False,58.769,TAKER,186.27,0.0,['4.37876065 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e3f4d8d0-e7a8-4f00-a0f4-cec64e5dbde8,1587686400000000000,1587686400000000000
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-055,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-156a36a0fdc7952a-11047,MARKET,SELL,56.789,IOC,False,False,56.789,TAKER,194.28,0.0,['4.41318677 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,72f28da4-dc1b-4a99-8dad-4153a9141799,1587816000000000000,1587816000000000000
