trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210421-150000-001-001-167,O-20210421-160000-001-001-168,BUY,FLAT,0.000,6.937,1619017200000000000,2021-04-21 15:00:00+00:00,1619020800000000000,2021-04-21 16:00:00+00:00,3600000000000,2442.08,2427.3,['13.51155562 USDT'],-0.00605,-116.04041562 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210422-120000-001-001-169,O-20210422-190000-001-001-170,BUY,FLAT,0.000,6.614,1619092800000000000,2021-04-22 12:00:00+00:00,1619118000000000000,2021-04-22 19:00:00+00:00,25200000000000,2552.53,2539.48,['13.47142166 USDT'],-0.00511,-99.78412166 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210422-210000-001-001-171,O-20210422-230000-001-001-172,SELL,FLAT,0.000,6.963,1619125200000000000,2021-04-22 21:00:00+00:00,1619132400000000000,2021-04-22 23:00:00+00:00,7200000000000,2417.53,2398.94,['13.41483225 USDT'],0.00769,116.02733775 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210428-130000-001-001-173,O-20210428-140000-001-001-174,BUY,FLAT,0.000,6.241,1619614800000000000,2021-04-28 13:00:00+00:00,1619618400000000000,2021-04-28 14:00:00+00:00,3600000000000,2706.46,2709.04,['13.51925420 USDT'],0.00095,2.58252580 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210503-100000-001-001-175,O-20210503-170000-001-001-176,SELL,FLAT,0.000,5.353,1620036000000000000,2021-05-03 10:00:00+00:00,1620061200000000000,2021-05-03 17:00:00+00:00,25200000000000,3155.69,3285.33,['13.79151203 USDT'],-0.04108,-707.75443203 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210506-190000-001-001-177,O-20210506-220000-001-001-178,SELL,FLAT,0.000,4.748,1620327600000000000,2021-05-06 19:00:00+00:00,1620338400000000000,2021-05-06 22:00:00+00:00,10800000000000,3483.25,3531.56,['13.32252715 USDT'],-0.01387,-242.69840715 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210508-140000-001-001-179,O-20210508-230000-001-001-180,BUY,FLAT,0.000,4.472,1620482400000000000,2021-05-08 14:00:00+00:00,1620514800000000000,2021-05-08 23:00:00+00:00,32400000000000,3671.0,3914.47,['13.56888874 USDT'],0.06632,1075.22895126 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210517-050000-001-001-181,O-20210517-060000-001-001-182,BUY,FLAT,0.000,5.067,1621227600000000000,2021-05-17 05:00:00+00:00,1621231200000000000,2021-05-17 06:00:00+00:00,3600000000000,3346.2,3402.76,['13.67879213 USDT'],0.0169,272.91072787 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210531-090000-001-001-183,O-20210603-120000-001-001-184,BUY,FLAT,0.000,6.869,1622451600000000000,2021-05-31 09:00:00+00:00,1622721600000000000,2021-06-03 12:00:00+00:00,270000000000000,2487.91,2827.07,['14.60343905 USDT'],0.13632,2315.08660095 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210603-140000-001-001-185,O-20210603-160000-001-001-186,SELL,FLAT,0.000,6.532,1622728800000000000,2021-06-03 14:00:00+00:00,1622736000000000000,2021-06-03 16:00:00+00:00,7200000000000,2793.45,2833.34,['14.70167691 USDT'],-0.01428,-275.26315691 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210607-140000-001-001-187,O-20210608-040000-001-001-188,SELL,FLAT,0.000,6.521,1623074400000000000,2021-06-07 14:00:00+00:00,1623124800000000000,2021-06-08 04:00:00+00:00,50400000000000,2777.11,2498.2,['13.76011860 USDT'],0.10043,1805.01199140 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210618-100000-001-001-189,O-20210618-110000-001-001-190,SELL,FLAT,0.000,8.164,1624010400000000000,2021-06-18 10:00:00+00:00,1624014000000000000,2021-06-18 11:00:00+00:00,3600000000000,2328.99,2318.88,['15.17808427 USDT'],0.00434,67.35995573 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210618-130000-001-001-191,O-20210622-160000-001-001-192,SELL,FLAT,0.000,8.362,1624021200000000000,2021-06-18 13:00:00+00:00,1624377600000000000,2021-06-22 16:00:00+00:00,356400000000000,2277.8,1910.71,['14.00972825 USDT'],0.16116,3055.59685175 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210626-080000-001-001-193,O-20210626-100000-001-001-194,SELL,FLAT,0.000,11.883,1624694400000000000,2021-06-26 08:00:00+00:00,1624701600000000000,2021-06-26 10:00:00+00:00,7200000000000,1731.36,1763.45,['16.61153089 USDT'],-0.01853,-397.93700089 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210627-230000-001-001-195,O-20210706-100000-001-001-196,BUY,FLAT,0.000,10.286,1624834800000000000,2021-06-27 23:00:00+00:00,1625565600000000000,2021-07-06 10:00:00+00:00,730800000000000,1980.83,2268.71,['17.48430737 USDT'],0.14533,2943.64937263 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210707-050000-001-001-197,O-20210707-080000-001-001-198,BUY,FLAT,0.000,9.164,1625634000000000000,2021-07-07 05:00:00+00:00,1625644800000000000,2021-07-07 08:00:00+00:00,10800000000000,2384.0,2381.68,['17.46907661 USDT'],-0.00097,-38.72955661 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210708-120000-001-001-199,O-20210708-140000-001-001-200,BUY,FLAT,0.000,10.107,1625745600000000000,2021-07-08 12:00:00+00:00,1625752800000000000,2021-07-08 14:00:00+00:00,7200000000000,2159.62,2156.99,['17.45119091 USDT'],-0.00122,-44.03260091 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210709-150000-001-001-201,O-20210709-180000-001-001-202,BUY,FLAT,0.000,10.040,1625842800000000000,2021-07-09 15:00:00+00:00,1625853600000000000,2021-07-09 18:00:00+00:00,10800000000000,2171.8,2131.92,['17.28373952 USDT'],-0.01836,-417.67893952 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210713-130000-001-001-203,O-20210713-160000-001-001-204,SELL,FLAT,0.000,10.921,1626181200000000000,2021-07-13 13:00:00+00:00,1626192000000000000,2021-07-13 16:00:00+00:00,10800000000000,1977.5,1991.14,['17.33660698 USDT'],-0.0069,-166.29904698 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210714-100000-001-001-205,O-20210715-110000-001-001-206,BUY,FLAT,0.000,11.081,1626256800000000000,2021-07-14 10:00:00+00:00,1626346800000000000,2021-07-15 11:00:00+00:00,90000000000000,1941.48,1912.84,['17.08388797 USDT'],-0.01475,-334.44372797 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210717-170000-001-001-207,O-20210719-020000-001-001-208,BUY,FLAT,0.000,11.274,1626541200000000000,2021-07-17 17:00:00+00:00,1626660000000000000,2021-07-19 02:00:00+00:00,118800000000000,1893.41,1877.62,['17.00583689 USDT'],-0.00834,-195.02229689 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210721-170000-001-001-209,O-20210721-190000-001-001-210,BUY,FLAT,0.000,10.776,1626886800000000000,2021-07-21 17:00:00+00:00,1626894000000000000,2021-07-21 19:00:00+00:00,7200000000000,1971.89,1937.27,['16.85004327 USDT'],-0.01756,-389.91516327 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210722-130000-001-001-211,O-20210722-150000-001-001-212,BUY,FLAT,0.000,10.580,1626958800000000000,2021-07-22 13:00:00+00:00,1626966000000000000,2021-07-22 15:00:00+00:00,7200000000000,1990.02,2033.07,['17.02571688 USDT'],0.02163,438.44328312 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210723-230000-001-001-213,O-20210728-180000-001-001-214,BUY,FLAT,0.000,10.014,1627081200000000000,2021-07-23 23:00:00+00:00,1627495200000000000,2021-07-28 18:00:00+00:00,414000000000000,2124.33,2320.08,['17.80252870 USDT'],0.09215,1942.43797130 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210730-210000-001-001-215,O-20210807-130000-001-001-216,BUY,FLAT,0.000,9.112,1627678800000000000,2021-07-30 21:00:00+00:00,1628341200000000000,2021-08-07 13:00:00+00:00,662400000000000,2441.19,3058.34,['20.04468694 USDT'],0.25281,5603.42611306 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210810-140000-001-001-217,O-20210810-150000-001-001-218,BUY,FLAT,0.000,7.993,1628604000000000000,2021-08-10 14:00:00+00:00,1628607600000000000,2021-08-10 15:00:00+00:00,3600000000000,3133.41,3123.24,['20.00376138 USDT'],-0.00325,-101.29257138 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210825-090000-001-001-219,O-20210825-120000-001-001-220,SELL,FLAT,0.000,8.067,1629882000000000000,2021-08-25 09:00:00+00:00,1629892800000000000,2021-08-25 12:00:00+00:00,10800000000000,3098.33,3149.67,['20.16104640 USDT'],-0.01657,-434.32082640 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210827-150000-001-001-221,O-20210829-030000-001-001-222,BUY,FLAT,0.000,7.647,1630076400000000000,2021-08-27 15:00:00+00:00,1630206000000000000,2021-08-29 03:00:00+00:00,129600000000000,3240.32,3180.74,['19.64073833 USDT'],-0.01839,-475.24899833 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210830-010000-001-001-223,O-20210830-170000-001-001-224,SELL,FLAT,0.000,7.652,1630285200000000000,2021-08-30 01:00:00+00:00,1630342800000000000,2021-08-30 17:00:00+00:00,57600000000000,3206.97,3295.14,['19.90165829 USDT'],-0.02749,-694.57849829 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210831-000000-001-001-225,O-20210831-080000-001-001-226,SELL,FLAT,0.000,7.527,1630368000000000000,2021-08-31 00:00:00+00:00,1630396800000000000,2021-08-31 08:00:00+00:00,28800000000000,3214.21,3349.77,['19.76283099 USDT'],-0.04218,-1040.12295099 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210831-150000-001-001-227,O-20210831-200000-001-001-228,SELL,FLAT,0.000,6.981,1630422000000000000,2021-08-31 15:00:00+00:00,1630440000000000000,2021-08-31 20:00:00+00:00,18000000000000,3391.05,3392.78,['18.94316689 USDT'],-0.00051,-31.02029689 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210903-090000-001-001-229,O-20210904-180000-001-001-230,BUY,FLAT,0.000,5.958,1630659600000000000,2021-09-03 09:00:00+00:00,1630778400000000000,2021-09-04 18:00:00+00:00,118800000000000,3971.06,3865.13,['18.67520801 USDT'],-0.02668,-649.80614801 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210919-120000-001-001-231,O-20210919-160000-001-001-232,SELL,FLAT,0.000,6.985,1632052800000000000,2021-09-19 12:00:00+00:00,1632067200000000000,2021-09-19 16:00:00+00:00,14400000000000,3340.38,3356.72,['18.71169740 USDT'],-0.00489,-132.84659740 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210921-010000-001-001-233,O-20210921-020000-001-001-234,SELL,FLAT,0.000,7.773,1632186000000000000,2021-09-21 01:00:00+00:00,1632189600000000000,2021-09-21 02:00:00+00:00,3600000000000,2993.3,3017.24,['18.68797097 USDT'],-0.008,-204.77359097 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210926-110000-001-001-235,O-20210928-010000-001-001-236,BUY,FLAT,0.000,7.792,1632654000000000000,2021-09-26 11:00:00+00:00,1632790800000000000,2021-09-28 01:00:00+00:00,136800000000000,2973.02,2935.15,['18.41458426 USDT'],-0.01274,-313.49762426 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210930-020000-001-001-237,O-20211003-220000-001-001-238,BUY,FLAT,0.000,7.694,1632967200000000000,2021-09-30 02:00:00+00:00,1633298400000000000,2021-10-03 22:00:00+00:00,331200000000000,2990.47,3409.03,['19.69510120 USDT'],0.13996,3200.70553880 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211008-100000-001-001-239,O-20211008-130000-001-001-240,BUY,FLAT,0.000,6.778,1633687200000000000,2021-10-08 10:00:00+00:00,1633698000000000000,2021-10-08 13:00:00+00:00,10800000000000,3630.56,3599.0,['19.60078307 USDT'],-0.00869,-233.51446307 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211016-090000-001-001-241,O-20211016-130000-001-001-242,BUY,FLAT,0.000,6.215,1634374800000000000,2021-10-16 09:00:00+00:00,1634389200000000000,2021-10-16 13:00:00+00:00,14400000000000,3940.81,3922.32,['19.54774118 USDT'],-0.00469,-134.46309118 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211017-160000-001-001-243,O-20211017-230000-001-001-244,SELL,FLAT,0.000,6.404,1634486400000000000,2021-10-17 16:00:00+00:00,1634511600000000000,2021-10-17 23:00:00+00:00,25200000000000,3813.88,3851.01,['19.63438223 USDT'],-0.00974,-257.41490223 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211020-130000-001-001-245,O-20211023-170000-001-001-246,BUY,FLAT,0.000,6.054,1634734800000000000,2021-10-20 13:00:00+00:00,1635008400000000000,2021-10-23 17:00:00+00:00,273600000000000,4012.86,4107.89,['19.66520820 USDT'],0.02368,555.64641180 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211029-160000-001-001-247,O-20211029-190000-001-001-248,BUY,FLAT,0.000,5.548,1635523200000000000,2021-10-29 16:00:00+00:00,1635534000000000000,2021-10-29 19:00:00+00:00,10800000000000,4429.25,4406.52,['19.60834078 USDT'],-0.00513,-145.71438078 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211101-030000-001-001-249,O-20211101-080000-001-001-250,SELL,FLAT,0.000,5.844,1635735600000000000,2021-11-01 03:00:00+00:00,1635753600000000000,2021-11-01 08:00:00+00:00,18000000000000,4192.61,4315.67,['19.88895533 USDT'],-0.02935,-739.05159533 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211102-110000-001-001-251,O-20211106-110000-001-001-252,BUY,FLAT,0.000,5.462,1635850800000000000,2021-11-02 11:00:00+00:00,1636196400000000000,2021-11-06 11:00:00+00:00,345600000000000,4417.84,4372.0,['19.20404243 USDT'],-0.01038,-269.58212243 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211121-170000-001-001-253,O-20211121-200000-001-001-254,BUY,FLAT,0.000,5.486,1637514000000000000,2021-11-21 17:00:00+00:00,1637524800000000000,2021-11-21 20:00:00+00:00,10800000000000,4374.1,4384.17,['19.21914769 USDT'],0.0023,36.02487231 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211122-020000-001-001-255,O-20211122-040000-001-001-256,BUY,FLAT,0.000,5.731,1637546400000000000,2021-11-22 02:00:00+00:00,1637553600000000000,2021-11-22 04:00:00+00:00,7200000000000,4189.91,4155.62,['19.13129297 USDT'],-0.00818,-215.64728297 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211122-200000-001-001-257,O-20211123-010000-001-001-258,SELL,FLAT,0.000,5.888,1637611200000000000,2021-11-22 20:00:00+00:00,1637629200000000000,2021-11-23 01:00:00+00:00,18000000000000,4060.0,4139.94,['19.31249869 USDT'],-0.01969,-489.99921869 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211130-120000-001-001-259,O-20211130-160000-001-001-260,BUY,FLAT,0.000,5.155,1638273600000000000,2021-11-30 12:00:00+00:00,1638288000000000000,2021-11-30 16:00:00+00:00,14400000000000,4590.01,4563.84,['18.87523870 USDT'],-0.0057,-153.78158870 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211203-150000-001-001-261,O-20211206-120000-001-001-262,SELL,FLAT,0.000,5.278,1638543600000000000,2021-12-03 15:00:00+00:00,1638792000000000000,2021-12-06 12:00:00+00:00,248400000000000,4468.8,4050.95,['17.98689620 USDT'],0.0935,2187.42540380 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211210-150000-001-001-263,O-20211210-160000-001-001-264,SELL,FLAT,0.000,6.139,1639148400000000000,2021-12-10 15:00:00+00:00,1639152000000000000,2021-12-10 16:00:00+00:00,3600000000000,4020.1,3975.18,['19.63320957 USDT'],0.01117,256.13067043 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211215-210000-001-001-265,O-20211215-230000-001-001-266,BUY,FLAT,0.000,6.106,1639602000000000000,2021-12-15 21:00:00+00:00,1639609200000000000,2021-12-15 23:00:00+00:00,7200000000000,4062.49,4019.01,['19.73825560 USDT'],-0.0107,-285.22713560 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211217-160000-001-001-267,O-20211218-020000-001-001-268,BUY,FLAT,0.000,6.310,1639756800000000000,2021-12-17 16:00:00+00:00,1639792800000000000,2021-12-18 02:00:00+00:00,36000000000000,3908.7,3787.47,['19.42513308 USDT'],-0.03102,-784.38643308 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20211223-030000-001-001-269,O-20211223-080000-001-001-270,BUY,FLAT,0.000,6.130,1640228400000000000,2021-12-23 03:00:00+00:00,1640246400000000000,2021-12-23 08:00:00+00:00,18000000000000,3959.44,3928.26,['19.34064040 USDT'],-0.00787,-210.47404040 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220102-170000-001-001-271,O-20220102-190000-001-001-272,BUY,FLAT,0.000,6.320,1641142800000000000,2022-01-02 17:00:00+00:00,1641150000000000000,2022-01-02 19:00:00+00:00,7200000000000,3823.47,3797.01,['19.26457344 USDT'],-0.00692,-186.49177344 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220105-190000-001-001-273,O-20220110-170000-001-001-274,SELL,FLAT,0.000,6.589,1641409200000000000,2022-01-05 19:00:00+00:00,1641834000000000000,2022-01-10 17:00:00+00:00,424800000000000,3653.62,3010.45,['17.56382289 USDT'],0.17604,4220.28330711 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220111-180000-001-001-275,O-20220112-100000-001-001-276,SELL,FLAT,0.000,8.103,1641924000000000000,2022-01-11 18:00:00+00:00,1641981600000000000,2022-01-12 10:00:00+00:00,57600000000000,3231.29,3246.39,['20.99545642 USDT'],-0.00467,-143.35075642 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220112-150000-001-001-277,O-20220113-040000-001-001-278,BUY,FLAT,0.000,7.771,1641999600000000000,2022-01-12 15:00:00+00:00,1642046400000000000,2022-01-13 04:00:00+00:00,46800000000000,3360.27,3335.54,['20.81325581 USDT'],-0.00736,-212.99008581 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220116-130000-001-001-279,O-20220116-140000-001-001-280,BUY,FLAT,0.000,7.789,1642338000000000000,2022-01-16 13:00:00+00:00,1642341600000000000,2022-01-16 14:00:00+00:00,3600000000000,3338.73,3350.12,['20.83978106 USDT'],0.00341,67.87692894 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220118-140000-001-001-281,O-20220118-230000-001-001-282,SELL,FLAT,0.000,8.350,1642514400000000000,2022-01-18 14:00:00+00:00,1642546800000000000,2022-01-18 23:00:00+00:00,32400000000000,3118.38,3159.32,['20.96751800 USDT'],-0.01313,-362.81651800 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220119-040000-001-001-283,O-20220119-120000-001-001-284,SELL,FLAT,0.000,8.342,1642564800000000000,2022-01-19 04:00:00+00:00,1642593600000000000,2022-01-19 12:00:00+00:00,28800000000000,3099.56,3118.5,['20.74842261 USDT'],-0.00611,-178.74590261 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220121-230000-001-001-285,O-20220122-000000-001-001-286,SELL,FLAT,0.000,10.038,1642806000000000000,2022-01-21 23:00:00+00:00,1642809600000000000,2022-01-22 00:00:00+00:00,3600000000000,2566.91,2590.68,['20.70875537 USDT'],-0.00926,-259.31201537 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220207-000000-001-001-287,O-20220207-010000-001-001-288,BUY,FLAT,0.000,8.523,1644192000000000000,2022-02-07 00:00:00+00:00,1644195600000000000,2022-02-07 01:00:00+00:00,3600000000000,3008.12,3018.29,['20.54523697 USDT'],0.00338,66.13367303 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220209-140000-001-001-289,O-20220209-200000-001-001-290,SELL,FLAT,0.000,8.054,1644415200000000000,2022-02-09 14:00:00+00:00,1644436800000000000,2022-02-09 20:00:00+00:00,21600000000000,3187.51,3256.82,['20.76105353 USDT'],-0.02174,-578.98379353 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220216-200000-001-001-291,O-20220216-220000-001-001-292,BUY,FLAT,0.000,8.065,1645041600000000000,2022-02-16 20:00:00+00:00,1645048800000000000,2022-02-16 22:00:00+00:00,7200000000000,3147.2,3135.25,['20.26718370 USDT'],-0.0038,-116.64393370 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220218-150000-001-001-293,O-20220224-080000-001-001-294,SELL,FLAT,0.000,9.049,1645196400000000000,2022-02-18 15:00:00+00:00,1645689600000000000,2022-02-24 08:00:00+00:00,493200000000000,2798.58,2380.09,['18.74471393 USDT'],0.14954,3768.17129607 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220302-160000-001-001-295,O-20220307-090000-001-001-296,SELL,FLAT,0.000,9.182,1646236800000000000,2022-03-02 16:00:00+00:00,1646643600000000000,2022-03-07 09:00:00+00:00,406800000000000,2963.2,2529.5,['20.17358856 USDT'],0.14636,3962.05981144 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220307-200000-001-001-297,O-20220307-220000-001-001-298,SELL,FLAT,0.000,11.836,1646683200000000000,2022-03-07 20:00:00+00:00,1646690400000000000,2022-03-07 22:00:00+00:00,7200000000000,2466.17,2503.17,['23.52684330 USDT'],-0.015,-461.45884330 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220308-170000-001-001-299,O-20220308-180000-001-001-300,SELL,FLAT,0.000,11.173,1646758800000000000,2022-03-08 17:00:00+00:00,1646762400000000000,2022-03-08 18:00:00+00:00,3600000000000,2591.78,2568.97,['23.06442390 USDT'],0.0088,231.79170610 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220309-040000-001-001-301,O-20220310-020000-001-001-302,BUY,FLAT,0.000,10.697,1646798400000000000,2022-03-09 04:00:00+00:00,1646877600000000000,2022-03-10 02:00:00+00:00,79200000000000,2717.82,2660.72,['23.01369696 USDT'],-0.02101,-633.81239696 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220311-120000-001-001-303,O-20220311-140000-001-001-304,BUY,FLAT,0.000,10.841,1647000000000000000,2022-03-11 12:00:00+00:00,1647007200000000000,2022-03-11 14:00:00+00:00,7200000000000,2652.66,2609.01,['22.81670578 USDT'],-0.01646,-496.02635578 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220314-050000-001-001-305,O-20220314-180000-001-001-306,BUY,FLAT,0.000,11.111,1647234000000000000,2022-03-14 05:00:00+00:00,1647280800000000000,2022-03-14 18:00:00+00:00,46800000000000,2565.83,2528.5,['22.64124025 USDT'],-0.01455,-437.41487025 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220316-030000-001-001-307,O-20220316-040000-001-001-308,BUY,FLAT,0.000,10.798,1647399600000000000,2022-03-16 03:00:00+00:00,1647403200000000000,2022-03-16 04:00:00+00:00,3600000000000,2619.83,2617.98,['22.62314896 USDT'],-0.00071,-42.59944896 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220316-200000-001-001-309,O-20220321-170000-001-001-310,BUY,FLAT,0.000,10.197,1647460800000000000,2022-03-16 20:00:00+00:00,1647882000000000000,2022-03-21 17:00:00+00:00,421200000000000,2772.24,2919.54,['23.21563226 USDT'],0.05313,1478.80246774 USDT,True
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220325-130000-001-001-311,O-20220325-160000-001-001-312,BUY,FLAT,0.000,9.135,1648213200000000000,2022-03-25 13:00:00+00:00,1648224000000000000,2022-03-25 16:00:00+00:00,10800000000000,3175.39,3094.97,['22.91189544 USDT'],-0.02533,-757.54859544 USDT,True
