total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
57513.63761919,0.00000000,57513.63761919,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
57502.13462437,1006.51204710,56495.62257727,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1006.51204710', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
57017.61126341,0.00000000,57017.61126341,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
57006.20768856,997.81279955,56008.39488901,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '997.81279955', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
56580.19639316,0.00000000,56580.19639316,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
56568.88082342,990.11235190,55578.76847152,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '990.11235190', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
56537.59694420,0.00000000,56537.59694420,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
56526.28953169,989.39859480,55536.89093689,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '989.39859480', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
58016.39941194,0.00000000,58016.39941194,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
58004.79653688,1015.25156775,56989.54496913,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1015.25156775', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
57258.85081650,0.00000000,57258.85081650,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
57247.39964095,1001.97786045,56245.42178050,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1001.97786045', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
59414.32041794,0.00000000,59414.32041794,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
59402.43736175,1039.76741680,58362.66994495,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1039.76741680', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
58922.10508079,0.00000000,58922.10508079,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
58910.32084201,1031.12089360,57879.19994841,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1031.12089360', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
58327.39547110,0.00000000,58327.39547110,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
58315.73024284,1020.70747240,57295.02277044,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1020.70747240', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
58025.08920956,0.00000000,58025.08920956,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
58013.48438591,1015.42206920,56998.06231671,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1015.42206920', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
57681.57052988,0.00000000,57681.57052988,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
57670.03468538,1009.38639340,56660.64829198,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1009.38639340', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
57546.09290125,0.00000000,57546.09290125,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
57534.58349141,1007.07336100,56527.51013041,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1007.07336100', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
57008.43433984,0.00000000,57008.43433984,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
56997.03271526,997.64215110,55999.39056416,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '997.64215110', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
59023.95870572,0.00000000,59023.95870572,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
59012.15391524,1032.91916700,57979.23474824,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1032.91916700', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
59094.43006209,0.00000000,59094.43006209,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
59082.61101785,1034.16637100,58048.44464685,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1034.16637100', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
58696.40086998,0.00000000,58696.40086998,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
58684.66156481,1027.18920255,57657.47236226,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1027.18920255', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
58235.81908087,0.00000000,58235.81908087,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
58224.17154239,1019.15961700,57205.01192539,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1019.15961700', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
58229.57478087,0.00000000,58229.57478087,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
58217.92899319,1019.00642200,57198.92257119,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1019.00642200', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
57929.38960727,0.00000000,57929.38960727,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
57917.80369483,1013.76733850,56904.03635633,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1013.76733850', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
60674.35549475,0.00000000,60674.35549475,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
60662.22088035,1061.77876000,59600.44212035,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1061.77876000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
59849.42066035,0.00000000,59849.42066035,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
59837.45110857,1047.33578040,58790.11532817,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1047.33578040', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
59918.67402489,0.00000000,59918.67402489,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
59906.69027265,1048.57832135,58858.11195130,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1048.57832135', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
58669.99735011,0.00000000,58669.99735011,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
58658.26323801,1026.73480840,57631.52842961,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1026.73480840', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
58632.11960441,0.00000000,58632.11960441,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
58620.39324071,1026.05682375,57594.33641696,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1026.05682375', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
58782.03130505,0.00000000,58782.03130505,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
58770.27498742,1028.67779280,57741.59719462,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1028.67779280', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
66958.21731782,0.00000000,66958.21731782,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
66944.82562262,1171.77333000,65773.05229262,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1171.77333000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
74955.38506262,0.00000000,74955.38506262,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
74940.39410503,1311.70878930,73628.68531573,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1311.70878930', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
73769.19307833,0.00000000,73769.19307833,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
73754.43904867,1290.97759560,72463.46145307,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1290.97759560', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
73901.81250206,0.00000000,73901.81250206,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
73887.03197543,1293.29607995,72593.73589548,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1293.29607995', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
73267.10667357,0.00000000,73267.10667357,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
73252.45347571,1282.15481310,71970.29866261,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1282.15481310', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
72916.57531924,0.00000000,72916.57531924,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
72901.99215459,1276.02690705,71625.96524754,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1276.02690705', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
72018.54078162,0.00000000,72018.54078162,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
72004.13718343,1260.31484180,70743.82234163,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1260.31484180', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
82521.53361946,0.00000000,82521.53361946,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
82505.02929317,1444.12855020,81060.90074297,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1444.12855020', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
82724.18771429,0.00000000,82724.18771429,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
82707.64270373,1447.68842400,81259.95427973,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1447.68842400', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
81002.78331744,0.00000000,81002.78331744,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
80986.58288762,1417.53760960,79569.04527802,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1417.53760960', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
80025.05577978,0.00000000,80025.05577978,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
80009.05051924,1400.46029760,78608.59022164,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1400.46029760', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
80362.17461140,0.00000000,80362.17461140,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
80346.10241403,1406.31727005,78939.78514398,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1406.31727005', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
78977.56613877,0.00000000,78977.56613877,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
78961.77026891,1382.13861240,77579.63165651,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1382.13861240', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
78904.94715472,0.00000000,78904.94715472,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
78889.16634593,1380.82076930,77508.34557663,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1380.82076930', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
78952.97028831,0.00000000,78952.97028831,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
78937.17952513,1381.69177860,77555.48774653,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1381.69177860', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
85440.67595415,0.00000000,85440.67595415,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
85423.58801103,1495.19502300,83928.39298803,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1495.19502300', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
82958.68650514,0.00000000,82958.68650514,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
82942.09460896,1451.79091540,81490.30369356,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1451.79091540', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
82842.25706784,0.00000000,82842.25706784,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
82825.68852107,1449.74784220,81375.94067887,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1449.74784220', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
81442.13074880,0.00000000,81442.13074880,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
81425.84220805,1425.24731580,80000.59489225,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1425.24731580', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
81000.18944708,0.00000000,81000.18944708,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
80983.98967414,1417.48013190,79566.50954224,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1417.48013190', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
82065.39234454,0.00000000,82065.39234454,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
82048.97915401,1436.15417120,80612.82498281,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1436.15417120', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
81661.63268950,0.00000000,81661.63268950,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
81645.30011136,1429.10058690,80216.19952446,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1429.10058690', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
81478.74780936,0.00000000,81478.74780936,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
81462.45195342,1425.88739475,80036.56455867,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1425.88739475', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
81248.88542076,0.00000000,81248.88542076,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
81232.63582316,1421.83979000,79810.79603316,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1421.83979000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
80600.30725576,0.00000000,80600.30725576,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
80584.18708180,1410.51522150,79173.67186030,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1410.51522150', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
79836.76094728,0.00000000,79836.76094728,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
79820.79372388,1397.13204750,78423.66167638,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1397.13204750', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
79333.24825726,0.00000000,79333.24825726,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
79317.38148027,1388.34298680,77929.03849347,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1388.34298680', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
81076.39281065,0.00000000,81076.39281065,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
81060.17770555,1418.82169590,79641.35600965,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1418.82169590', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
80988.27308517,0.00000000,80988.27308517,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
80972.07531365,1417.30500800,79554.77030565,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1417.30500800', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
81045.34737987,0.00000000,81045.34737987,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
81029.13820747,1418.30258500,79610.83562247,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1418.30258500', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
81178.34337435,0.00000000,81178.34337435,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
81162.10744431,1420.64387850,79741.46356581,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1420.64387850', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
80966.07397401,0.00000000,80966.07397401,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
80949.88070088,1416.91139905,79532.96930183,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1416.91139905', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
80463.29580633,0.00000000,80463.29580633,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
80447.20339366,1408.08610845,79039.11728521,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1408.08610845', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
81407.98168304,0.00000000,81407.98168304,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
81391.69993155,1424.65325520,79967.04667635,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1424.65325520', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
80723.45766013,0.00000000,80723.45766013,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
80707.31272167,1412.68211490,79294.63060677,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1412.68211490', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
80415.71680769,0.00000000,80415.71680769,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
80399.63388769,1407.25550000,78992.37838769,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1407.25550000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
85586.12410569,0.00000000,85586.12410569,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
85569.00686309,1497.75872715,84071.24813594,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1497.75872715', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
85061.23096551,0.00000000,85061.23096551,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
85044.21873189,1488.57044175,83555.64829014,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1488.57044175', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
83547.77186103,0.00000000,83547.77186103,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
83531.06214287,1462.10033865,82068.96180422,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1462.10033865', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
83043.05636167,0.00000000,83043.05636167,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
83026.44776356,1453.25233480,81573.19542876,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1453.25233480', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
82257.88938572,0.00000000,82257.88938572,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
82241.43791796,1439.50342900,80801.93448896,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1439.50342900', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
85181.21706964,0.00000000,85181.21706964,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
85164.18074964,1490.67800000,83673.50274964,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1490.67800000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
84774.19366964,0.00000000,84774.19366964,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
84757.23870144,1483.55971785,83273.67898359,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1483.55971785', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
84245.56661551,0.00000000,84245.56661551,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
84228.71740489,1474.30592925,82754.41147564,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1474.30592925', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
86651.24315383,0.00000000,86651.24315383,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
86633.91314763,1516.37554250,85117.53760513,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1516.37554250', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
86297.52181703,0.00000000,86297.52181703,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
86280.26251822,1510.18864605,84770.07387217,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1510.18864605', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
87265.41309501,0.00000000,87265.41309501,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
87247.95980266,1527.16308080,85720.79672186,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1527.16308080', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
86362.83642104,0.00000000,86362.83642104,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
86345.56401644,1511.33540250,84834.22861394,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1511.33540250', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
86557.23137113,0.00000000,86557.23137113,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
86539.91979443,1514.76296160,85025.15683283,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1514.76296160', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
86234.82387001,0.00000000,86234.82387001,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
86217.57671617,1509.12596100,84708.45075517,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1509.12596100', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
88419.35596799,0.00000000,88419.35596799,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
88401.67198875,1547.34818315,86854.32380560,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1547.34818315', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
87903.58080347,0.00000000,87903.58080347,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
87886.00037547,1538.28745000,86347.71292547,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1538.28745000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
